resumen,oraciones_originales,palabras_clave,num_oraciones,id,genero,texto_original
"Dr Slump tiene las características habituales de los Kdramas románticos en cuanto a mezcla de género y ambiente cursi pero aquí con un evidente humor caricatural... Lo que le da frescura, gracia e interés.En este revoltijo, tiene a ratos la ligereza de la comedia musical y en otros la seriedad del informe divulgativo sobre salud mental.La primera mitad sigue la curva descendiente de la crisis envuelta en intriga y la segunda remonta la curva de la autoestima impulsada por el amor y los desafíos.Sin grandes pretensiones, el drama hacer pasar un buen rato, teniendo en cuenta que la presencia de Pak Hyong Shik y de Yun Pak es ya de por si un buen incentivo.","['Dr Slump tiene las características habituales de los Kdramas románticos en cuanto a mezcla de género y ambiente cursi pero aquí con un evidente humor caricatural... Lo que le da frescura, gracia e interés.En este revoltijo, tiene a ratos la ligereza de la comedia musical y en otros la seriedad del informe divulgativo sobre salud mental.La primera mitad sigue la curva descendiente de la crisis envuelta en intriga y la segunda remonta la curva de la autoestima impulsada por el amor y los desafíos.Sin grandes pretensiones, el drama hacer pasar un buen rato, teniendo en cuenta que la presencia de Pak Hyong Shik y de Yun Pak es ya de por si un buen incentivo.']",[],1,2071,Comedia,"Dr Slump tiene las características habituales de los Kdramas románticos en cuanto a mezcla de género y ambiente cursi pero aquí con un evidente humor caricatural... Lo que le da frescura, gracia e int..."
"Me cae bien Pete Davidson, uno de esos cómicos y actores a los que les da igual todo, con unos monólogos cargados de mala baba e incorrección política, lo que es música celestial para mis oídos.Y eso es exactamente lo que ofrece en su nuevo especial para Netflix, con unas bromas que abordan el incesto, los niños terminales, las acosadoras, y toda clase de temas tabús.Lo sé, el bueno de Pete está loco, pero tiene la capacidad innata para sortear las minas, saliendo airoso con un tipo de humor que escandaliza, pero que no escuece, porque el tipo te cae bien y te hace cómplice de sus chistes, y eso está al alcance de muy pocos.Davidson, uno de los pocos humoristas que no le temen a los tiempos que corren, como el señor Gervais, y eso solo por eso, merece la pena ver su nuevo espectáculo.Más críticas: Javi McClane (Youtube)","['Me cae bien Pete Davidson, uno de esos cómicos y actores a los que les da igual todo, con unos monólogos cargados de mala baba e incorrección política, lo que es música celestial para mis oídos.Y eso es exactamente lo que ofrece en su nuevo especial para Netflix, con unas bromas que abordan el incesto, los niños terminales, las acosadoras, y toda clase de temas tabús.Lo sé, el bueno de Pete está loco, pero tiene la capacidad innata para sortear las minas, saliendo airoso con un tipo de humor que escandaliza, pero que no escuece, porque el tipo te cae bien y te hace cómplice de sus chistes, y eso está al alcance de muy pocos.Davidson, uno de los pocos humoristas que no le temen a los tiempos que corren, como el señor Gervais, y eso solo por eso, merece la pena ver su nuevo espectáculo.Más críticas: Javi McClane (Youtube)']",[],1,2201,Comedia,"Me cae bien Pete Davidson, uno de esos cómicos y actores a los que les da igual todo, con unos monólogos cargados de mala baba e incorrección política, lo que es música celestial para mis oídos.Y eso ..."
"Tengo mucha simpatía a Levy especialmente por su faceta de actor (viva Shitts Creek). Aquí actúa, escribe y dirige... y todo lo hace mal.No solamente porque durante toda la película solo tenga un registro, sino que ha escrito los diálogos más artificiales que recuerdo. Nadie habla así, por Dios.Y además de eso nos presenta un mundo al alcance de muy pocos. Pisos gigantes en Nueva York cantando villancicos al piano rodeado de gente igual de rica, viajes a París a apartamentos lujosos (con vistas a la Torre Eiffel, por supuesto).En fin, problemas de gente rica estúpida y con la que es imposible empatizar.Eat the rich.","['Tengo mucha simpatía a Levy especialmente por su faceta de actor (viva Shitts Creek).', 'Aquí actúa, escribe y dirige... y todo lo hace mal.No solamente porque durante toda la película solo tenga un registro, sino que ha escrito los diálogos más artificiales que recuerdo.', 'Nadie habla así, por Dios.Y además de eso nos presenta un mundo al alcance de muy pocos.', 'Pisos gigantes en Nueva York cantando villancicos al piano rodeado de gente igual de rica, viajes a París a apartamentos lujosos (con vistas a la Torre Eiffel, por supuesto).En fin, problemas de gente rica estúpida y con la que es imposible empatizar.Eat the rich.']",[],4,2202,Comedia,"Tengo mucha simpatía a Levy especialmente por su faceta de actor (viva Shitts Creek). Aquí actúa, escribe y dirige... y todo lo hace mal.No solamente porque durante toda la película solo tenga un regi..."
"Eso es verdad, pero hombre, que eso signifique que no podemos empatizar con alguien que ha perdido a su marido o con dilemas como encontrarse pérdida en la vida o sentir que nunca se es demasiado bueno para otra persona (es decir, falta de autoestima)... Hay un trecho.La película de Dan Levy, en triple faceta como director,  actor y guionista, es una cinta bonita, sin duda, que reflexiona sobre diferentes tipos de dolor. El dolor de perder a un sr querido, sin duda, pero también el de descubrir que quizá esa persona no era tan maravillosa como pensábamos, o el dolor de la falta de autoestima o de foco en la vida, como decíamos antes. Pretende crear arte y belleza,  y lo consigue, porque para quien no le pida peras al olmo, la verdad es que es una historia de lo más agradable y bonita.Levy se rodea además de grandes secundarios en personajes pequeños, como Luke Evans, Celia Imrie o David Bradley (que comparte con Levy una escena final francamente emotiva), y sobre todo saca lo mejor de un Himesh Patel que tiene un encanto especial para resultar siempre adorable y cercano, y una Ruth Negga estupenda en un rol más cómico de los que suele interpretar. Y por supuesto está él, Levy,  protagonista de Schitt's Creek y el amigo gay que todos quisiéramos tener en La estación de la felicidad.Muy entretenida y bonita.Lo mejor: Su fondo y los actores secundarios.Lo peor: Es lo que es.","['A ver, se ha criticado mucho que La vida sigue no permite empatizar con el personaje principal, o con los personajes en general, porque son ricos neoyorquinos con pisazos maravillosos y que realizan actividades de ocio para gente bastante adinerada.', 'Eso es verdad, pero hombre, que eso signifique que no podemos empatizar con alguien que ha perdido a su marido o con dilemas como encontrarse pérdida en la vida o sentir que nunca se es demasiado bueno para otra persona (es decir, falta de autoestima)... Hay un trecho.La película de Dan Levy, en triple faceta como director,  actor y guionista, es una cinta bonita, sin duda, que reflexiona sobre diferentes tipos de dolor.', 'El dolor de perder a un sr querido, sin duda, pero también el de descubrir que quizá esa persona no era tan maravillosa como pensábamos, o el dolor de la falta de autoestima o de foco en la vida, como decíamos antes.', 'Y es cierto que Levy como director peca un poco de hollywoodense en unos diálogos poco naturales (nadie habla así), pero lo mismo podríamos decir de tantas otras cintas.', 'Es una película.', 'Pretende crear arte y belleza,  y lo consigue, porque para quien no le pida peras al olmo, la verdad es que es una historia de lo más agradable y bonita.Levy se rodea además de grandes secundarios en personajes pequeños, como Luke Evans, Celia Imrie o David Bradley (que comparte con Levy una escena final francamente emotiva), y sobre todo saca lo mejor de un Himesh Patel que tiene un encanto especial para resultar siempre adorable y cercano, y una Ruth Negga estupenda en un rol más cómico de los que suele interpretar.', ""Y por supuesto está él, Levy,  protagonista de Schitt's Creek y el amigo gay que todos quisiéramos tener en La estación de la felicidad.Muy entretenida y bonita.Lo mejor: Su fondo y los actores secundarios.Lo peor: Es lo que es."", 'Tampoco hay que esperar una maravilla.']","['levy', 'vida', 'bonita', 'dolor', 'empatizar', 'personajes', 'verdad', 'persona', 'decir', 'falta']",4,2203,Comedia,"A ver, se ha criticado mucho que La vida sigue no permite empatizar con el personaje principal, o con los personajes en general, porque son ricos neoyorquinos con pisazos maravillosos y que realizan a..."
"Da siempre mucho juego por lo que tiene de melodrama, pero últimamente al personal le ha dado por filosofar sobre el asunto y los resultados son auténticas castañas, algunas además ridículas como esta película, muy lejos de las obras realizadas por gente inteligente que saben que, ante una pérdida, solo queda convivir con el dolor (que al principio resulta insoportable) y dejar al ser querido marchar porque, en efecto, la vida debe continuar y solo hay que mirar atrás para recordar los buenos momentos vividos con los que ya no están, reírse con ellos y brindar por su memoria.Al respecto, me vienen a la cabeza tres películas que han abordado el tema de la pérdida de una forma admirable: la magistral ""Azul"" de Kieslowski con una Juliette Binoche en estado de gracia, la contenida ""Rabbit Hole"" con Nicole Kidman también magnífica, y la inolvidable ""A Ghost Story"", que abordó el tema desde un punto de vista fantasmagórico pero no por ello desde una perspectiva menos interesante.En ""La vida sigue"" de Netflix casi todo falla. Lo primero, el inventor de todo, Daniel Levy, que en ""Sex Education"" estuvo perfecto como profesor pedante, jeta y egocéntrico, pero que aquí resulta igual de insoportable en un papel que, en vez de resultar cercano y empático al espectador, acaba siendo todo lo contrario. Imrie por su interpretación, que no por su personaje, y Bradley por todo, lo suyo es lo mejor de la función en su totalidad y con mucha diferencia.Por sobrar, sobra por única vez (y espero que última) el personaje de Luke Evans, que también repele bastante como novio del protagonista (qué listo el Levy para algunas cosas) y de cuyas secuencias se hubiera podido prescindir completamente; es más, yo creo que hasta habrían beneficiado a la historia. Ha estado muy bien reencontrarse con Arnaud Valois después de la magnífica ""120 pulsaciones por minuto"" y con Mehdi Baki tras ""Un paso adelante"", pese a lo desagradecido de sus papeles por culpa de un guion pobre, errático, pretencioso y cargante, perpetrado por un Levy al que no le iría mal, como a su rol en ""Sex Education"", un baño de humildad y madurez de cara a una posible próxima cinta.","['Con este tema tengo que decir que la industria está muy pesada.', 'Da siempre mucho juego por lo que tiene de melodrama, pero últimamente al personal le ha dado por filosofar sobre el asunto y los resultados son auténticas castañas, algunas además ridículas como esta película, muy lejos de las obras realizadas por gente inteligente que saben que, ante una pérdida, solo queda convivir con el dolor (que al principio resulta insoportable) y dejar al ser querido marchar porque, en efecto, la vida debe continuar y solo hay que mirar atrás para recordar los buenos momentos vividos con los que ya no están, reírse con ellos y brindar por su memoria.Al respecto, me vienen a la cabeza tres películas que han abordado el tema de la pérdida de una forma admirable: la magistral ""Azul"" de Kieslowski con una Juliette Binoche en estado de gracia, la contenida ""Rabbit Hole"" con Nicole Kidman también magnífica, y la inolvidable ""A Ghost Story"", que abordó el tema desde un punto de vista fantasmagórico pero no por ello desde una perspectiva menos interesante.En ""La vida sigue"" de Netflix casi todo falla.', 'Lo primero, el inventor de todo, Daniel Levy, que en ""Sex Education"" estuvo perfecto como profesor pedante, jeta y egocéntrico, pero que aquí resulta igual de insoportable en un papel que, en vez de resultar cercano y empático al espectador, acaba siendo todo lo contrario.', 'Lo mismo se puede decir de Ruth Nigga.', 'Solo Himesh Patel logra un poco enganchar a la audiencia.', 'Las excepciones son los veteranos Celia Imrie y David Bradley, dos leyendas ya del cine inglés.', 'Imrie por su interpretación, que no por su personaje, y Bradley por todo, lo suyo es lo mejor de la función en su totalidad y con mucha diferencia.Por sobrar, sobra por única vez (y espero que última) el personaje de Luke Evans, que también repele bastante como novio del protagonista (qué listo el Levy para algunas cosas) y de cuyas secuencias se hubiera podido prescindir completamente; es más, yo creo que hasta habrían beneficiado a la historia.', 'Ha estado muy bien reencontrarse con Arnaud Valois después de la magnífica ""120 pulsaciones por minuto"" y con Mehdi Baki tras ""Un paso adelante"", pese a lo desagradecido de sus papeles por culpa de un guion pobre, errático, pretencioso y cargante, perpetrado por un Levy al que no le iría mal, como a su rol en ""Sex Education"", un baño de humildad y madurez de cara a una posible próxima cinta.']","['tema', 'solo', 'levy', 'decir', 'perdida', 'resulta', 'insoportable', 'vida', 'tambien', 'magnifica']",4,2204,Comedia,"Con este tema tengo que decir que la industria está muy pesada. Da siempre mucho juego por lo que tiene de melodrama, pero últimamente al personal le ha dado por filosofar sobre el asunto y los result..."
"""La vida sigue"" (en inglés Buen duelo o Good Grief) es una de estas películas en las que la magia se diluye para que aflore el tópico sin ética alguna.El duelo es un fenómeno complejo y algunos autores advierten que el duelo es el período que permite descubrir que la pérdida no nos quita nada, sino que nos abre la luz del amor atesorado durante la relación con el ser querido. ""Estamos frente a un producto de consumo supuestamente para provocar la lagrimita fácil con un guion confeccionado a base de frases que en si mismas no pasan de ser eslogans de autoayuda pero sin que sean útiles para este tema complejo que es el duelo.Es evidente que una película de ficción que aborda el tema de la muerte o el duelo debe anclarse en alguna trama. No es necesario situar acción en la suite de un hotel frente a la torre Eiffel para un plateau curioso.Intento siempre en todas las críticas de películas sobre el tabú de la muerte, que es mi tema, extraer lo bueno y obviar lo malo.Pero ""La vida sigue"" no contiene los mínimos que exige el tema del duelo. Para nada la historia ayuda a  quienes esten afectados por la pérdida de un ser querido y piensen que la película les puede ayudar a tener un buen duelo como el título en inglés publicita.Simplemente, en el abordaje de la temática del duelo, esta es una película perversa que explota la emocionalidad sin reserva alguna.Más información en https://www.funeralnatural.net/peliculas:","['El mundo del cine siempre estará rodeado del aura de la magia.', 'Pero, a veces, se pervierte.', '""La vida sigue"" (en inglés Buen duelo o Good Grief) es una de estas películas en las que la magia se diluye para que aflore el tópico sin ética alguna.El duelo es un fenómeno complejo y algunos autores advierten que el duelo es el período que permite descubrir que la pérdida no nos quita nada, sino que nos abre la luz del amor atesorado durante la relación con el ser querido.', 'Por eso señalan que es un problema social ya que la sociedad actual esconde la muerte y el amor que brota tras la pérdida.No haré spoilers, pero ya en el trailer se deja claro que nos adentraremos en el publireportaje de una agencia de viajes solo para dolientes ricos y guapos.Tampoco revelaré nada que no esté en el trailer.', 'El protagonista expresa: ""He leído que el cerebro es como un músculo, por eso es tan díficil superar una pérdida porque tu cerebro está entrenado para sentir algo por esa persona y cuando ya no está, tu cabeza sigue funcionando como si tuviese que seguir sintiendo estas cosas por esta persona.', 'Es el músculo de la memoria.', '""Estamos frente a un producto de consumo supuestamente para provocar la lagrimita fácil con un guion confeccionado a base de frases que en si mismas no pasan de ser eslogans de autoayuda pero sin que sean útiles para este tema complejo que es el duelo.Es evidente que una película de ficción que aborda el tema de la muerte o el duelo debe anclarse en alguna trama.', '""La vida sigue"" lo hace desde el amor en el mundo homosexual, eso sí, con mucho tacto.Sin embago, la mezcla del duelo por la pérdida, el engaño a la pareja y el viaje por todo lo alto es perversa.', 'Corresponde al espectador valorar y ser crítico más allá del entorno artístico de toda película.París es una ciudad de postal toda ella y donde la noche es preciosa sin nada de lujo.', 'No es necesario situar acción en la suite de un hotel frente a la torre Eiffel para un plateau curioso.Intento siempre en todas las críticas de películas sobre el tabú de la muerte, que es mi tema, extraer lo bueno y obviar lo malo.Pero ""La vida sigue"" no contiene los mínimos que exige el tema del duelo.', 'Para nada la historia ayuda a  quienes esten afectados por la pérdida de un ser querido y piensen que la película les puede ayudar a tener un buen duelo como el título en inglés publicita.Simplemente, en el abordaje de la temática del duelo, esta es una película perversa que explota la emocionalidad sin reserva alguna.Más información en https://www.funeralnatural.net/peliculas:']","['duelo', 'perdida', 'sigue', 'ser', 'tema', 'pelicula', 'vida', 'alguna', 'amor', 'muerte']",4,2205,Comedia,"El mundo del cine siempre estará rodeado del aura de la magia. Pero, a veces, se pervierte. ""La vida sigue"" (en inglés Buen duelo o Good Grief) es una de estas películas en las que la magia se diluye ..."
"Un año después, Marc descubre que Oliver le estaba engañando con otro hombre y decide viajar a París con sus dos mejores amigos, Sophie (Ruth Negga) y Thomas (Himesh Patel), para enfrentarse al amante de su difunto esposo.La premisa de La vida sigue promete ser una mezcla de humor y drama, explorando temas como el duelo, la traición, el amor y la amistad. Por ejemplo, la intervención de Kaitlyn Dever como una actriz egocéntrica que se preocupa más por su carrera que por el fallecimiento de Oliver, o el personaje de Theo (Arnaud Valois), el nuevo interés amoroso de Marc, que es tan soso y aburrido que parece una broma. Por ejemplo, el discurso del padre de Oliver (David Bradley) en el funeral, que se ve opacado por el chiste anterior de Dever, o la resolución de los conflictos de Sophie y Thomas, que se solucionan de forma fácil y superficial.La vida sigue tiene algunos aciertos, como el carisma de Levy y el resto del reparto, la fotografía de París y la banda sonora de Sufjan Stevens. Quizás Levy debería haberse inspirado más en su propia serie, que supo combinar el humor absurdo con el drama familiar, y crear personajes entrañables y complejos.","[""La vida sigue es el debut como director de Dan Levy, el actor y creador de la exitosa serie Schitt's Creek."", 'En esta película, Levy interpreta a Marc, un joven que pierde a su marido Oliver (Luke Evans) en un accidente de coche durante una fiesta navideña.', 'Un año después, Marc descubre que Oliver le estaba engañando con otro hombre y decide viajar a París con sus dos mejores amigos, Sophie (Ruth Negga) y Thomas (Himesh Patel), para enfrentarse al amante de su difunto esposo.La premisa de La vida sigue promete ser una mezcla de humor y drama, explorando temas como el duelo, la traición, el amor y la amistad.', 'Sin embargo, la película no logra encontrar el equilibrio adecuado entre estos elementos y se queda a medio camino entre la comedia y el melodrama.', 'Por un lado, hay escenas que intentan ser divertidas, pero que resultan forzadas o fuera de lugar.', 'Por ejemplo, la intervención de Kaitlyn Dever como una actriz egocéntrica que se preocupa más por su carrera que por el fallecimiento de Oliver, o el personaje de Theo (Arnaud Valois), el nuevo interés amoroso de Marc, que es tan soso y aburrido que parece una broma.', 'Por otro lado, hay momentos que pretenden ser emotivos, pero que carecen de profundidad o credibilidad.', 'Por ejemplo, el discurso del padre de Oliver (David Bradley) en el funeral, que se ve opacado por el chiste anterior de Dever, o la resolución de los conflictos de Sophie y Thomas, que se solucionan de forma fácil y superficial.La vida sigue tiene algunos aciertos, como el carisma de Levy y el resto del reparto, la fotografía de París y la banda sonora de Sufjan Stevens.', 'Pero en general, se trata de una película decepcionante, que no consigue hacer reír ni llorar al espectador, sino que le deja con una sensación de indiferencia.', 'Quizás Levy debería haberse inspirado más en su propia serie, que supo combinar el humor absurdo con el drama familiar, y crear personajes entrañables y complejos.', 'La vida sigue se queda corta en todos estos aspectos y se conforma con ser una comedia dramática mediocre, que no hace honor a su título.', 'Mi valoración personal es de 7, porque soy generoso y me gusta Dan Levy, pero creo que puede hacerlo mejor.']","['levy', 'vida', 'sigue', 'oliver', 'ser', 'pelicula', 'marc', 'dan', 'serie', 'paris']",4,2206,Comedia,"La vida sigue es el debut como director de Dan Levy, el actor y creador de la exitosa serie Schitt's Creek. En esta película, Levy interpreta a Marc, un joven que pierde a su marido Oliver (Luke Evans..."
"Una buena película, a medio camino entre el drama y la comedia con toques románticos, con actores naturales y diálogos no tan profundos como esperaba. La idea es buena pero hubiera mejorado si hubiese tocado más los profundos sentimientos que se mueven (o más bien, remueven) ante la pérdida de un ser querido o el impacto de una decepción. Bien sobre cómo tomar el destino, encararlo y continuar caminando, llegando a ser, incluso, una mejor versión de ti mismo. Mensaje positivo, pero, como digo, podría haberse trabajado más la carga dramática de la pérdida, que, en este caso, tiene doble cara.","['Una buena película, a medio camino entre el drama y la comedia con toques románticos, con actores naturales y diálogos no tan profundos como esperaba.', 'La idea es buena pero hubiera mejorado si hubiese tocado más los profundos sentimientos que se mueven (o más bien, remueven) ante la pérdida de un ser querido o el impacto de una decepción.', 'Aún así, la película evoluciona bien y no decepciona.', 'Termina y te hace sentir bien.', 'Bien sobre cómo tomar el destino, encararlo y continuar caminando, llegando a ser, incluso, una mejor versión de ti mismo.', 'Mensaje positivo, pero, como digo, podría haberse trabajado más la carga dramática de la pérdida, que, en este caso, tiene doble cara.']","['bien', 'mas', 'buena', 'pelicula', 'profundos', 'perdida', 'ser', 'medio', 'camino', 'drama']",4,2207,Comedia,"Una buena película, a medio camino entre el drama y la comedia con toques románticos, con actores naturales y diálogos no tan profundos como esperaba. La idea es buena pero hubiera mejorado si hubiese..."
"¿Se puede contar algo nuevo cuando ya lo has petado fuerte, tienes el reconocimiento de la industria, de tus colegas de profesión y más dinero que Amancio Ortega?. Creo que a Chappelle, como Eddie Murphy, los dos referentes negros de la comedia a nivel mundial, están tan de vuelta de todo que lo único que les queda es el talentazo de saber hacer muy bien su trabajo. Si eres fan de Dave (lo soy y me parece que está en el top 3 con Ricky Gervais y el tercero que no se me viene ahora) a tope con este nuevo especial. Estos comentarios son para que lo adeptos a Chappelle vayan sin expectativas y así podrán, a lo mejor, disfrutar del show, que como casi siempre pasa volando, aunque no me haya sacado ni una carcajada.","['Como diría un profe que tuve, ""yo sólo quiero facturar"".', '¿Se puede contar algo nuevo cuando ya lo has petado fuerte, tienes el reconocimiento de la industria, de tus colegas de profesión y más dinero que Amancio Ortega?.', 'Creo que a Chappelle, como Eddie Murphy, los dos referentes negros de la comedia a nivel mundial, están tan de vuelta de todo que lo único que les queda es el talentazo de saber hacer muy bien su trabajo.', 'Poco más.', 'El público está entregado desde el minuto uno y le ríen hasta el ""buenas noches"".', 'Que por otro lado, qué magia haber alcanzado ese nivel de conexión y aceptación con audiencia.', 'Si eres fan de Dave (lo soy y me parece que está en el top 3 con Ricky Gervais y el tercero que no se me viene ahora) a tope con este nuevo especial.', 'Se ríe de todo con ese tono de predicador donde vuelve a dar cera al mundo transgénero.', 'No me escandalizo pero tengo la sensación que son bromas pasadas de fecha.', 'Creo que tiene más temas interesantes que tocar y podría ser igual de divertido.', 'Obviamente, esta es mi opinión y a Dave se la bufa bien fuerte lo que un blanco desde España, pueda pensar.', 'Estos comentarios son para que lo adeptos a Chappelle vayan sin expectativas y así podrán, a lo mejor, disfrutar del show, que como casi siempre pasa volando, aunque no me haya sacado ni una carcajada.', 'Si acaso, una sonrisita porque, en el fondo, le admiro y me flipa, que dándome igual lo que cuenta, me tenga pegado hasta el final.', 'De momento, me quedo con el ""Baby J"" de John Mulaney en Netflix.']","['mas', 'nuevo', 'fuerte', 'creo', 'chappelle', 'nivel', 'bien', 'dave', 'igual', 'diria']",4,2509,Comedia,"Como diría un profe que tuve, ""yo sólo quiero facturar"". ¿Se puede contar algo nuevo cuando ya lo has petado fuerte, tienes el reconocimiento de la industria, de tus colegas de profesión y más dinero ..."
"La primera vez que escuché un especial de Dave me hizo creer que estaba, posiblemente, ante uno de los mejores precursores del Stand Up de los últimos tiempos. Y no me equivocaba, ya que al seguir consumiendo el resto de sus especiales, además de reír a carcajadas, disfruté mucho el hecho de que su ingenio, a la par de la risa, me hiciera descubrir procesos mentales como la introspección, el análisis o el cuestionamiento ante diversas posturas morales, sociales, éticas y sobre todo políticas.Lamentablemente, hoy en día vivimos en una era mediática sobre estimulada donde las personas con tal de sentir o más bien presumir que pertenecen a algo son capaces de validar u omitir los desaciertos e incluso las transgresiones de ese algo o alguien.Al mirar hacia atrás, no resulta tan complicado entender el entusiasmo que se genera en los amantes de la comedia de pie, pero principalmente en los seguidores de Dave, cada vez que alguna plataforma, en este caso Netflix, anuncia un nuevo especial de Chappelle.Lastimosamente ""THE DREAMER"" es el claro ejemplo de que las personas pueden estar más inclinadas a adquirir y/o enaltecer obras de artistas que ya tienen una reputación consolidada como ""genios"" o maestros en su campo, incluso si esta no refleja necesariamente esa genialidad.Esta actitud puede deberse a la confianza que los fanáticos tienen en la consistencia del rendimiento artístico del creador, así como a la necesidad de asociarse con el prestigio que rodea al artista.A nivel psicológico, esto podría explicarse por la influencia de la cognición social, donde las personas toman decisiones basándose en las percepciones sociales y en la construcción de una imagen personal que esté alineada con la admiración por figuras de renombre.Aunque nunca dediqué tiempo a escribir una opinión positiva en ninguno de sus anteriores shows, considero necesario señalar más que un fallo por parte de Chappelle, este efecto sociológico y cultural, que lejos de fomentar el crecimiento y la auto-superación de artistas híper talentosos como en este caso, da pie a la proyección y consumo de obras basura, evidenciando una atemorizante falta de análisis de discurso y pensamiento crítico.Considerando que al ver dicho especial a través de una plataforma me percibido así de descontento, no puedo evitar sentir pena por todas las personas que pagaron para ver este show en vivo.","['La primera vez que escuché un especial de Dave me hizo creer que estaba, posiblemente, ante uno de los mejores precursores del Stand Up de los últimos tiempos.', 'Y no me equivocaba, ya que al seguir consumiendo el resto de sus especiales, además de reír a carcajadas, disfruté mucho el hecho de que su ingenio, a la par de la risa, me hiciera descubrir procesos mentales como la introspección, el análisis o el cuestionamiento ante diversas posturas morales, sociales, éticas y sobre todo políticas.Lamentablemente, hoy en día vivimos en una era mediática sobre estimulada donde las personas con tal de sentir o más bien presumir que pertenecen a algo son capaces de validar u omitir los desaciertos e incluso las transgresiones de ese algo o alguien.Al mirar hacia atrás, no resulta tan complicado entender el entusiasmo que se genera en los amantes de la comedia de pie, pero principalmente en los seguidores de Dave, cada vez que alguna plataforma, en este caso Netflix, anuncia un nuevo especial de Chappelle.Lastimosamente ""THE DREAMER"" es el claro ejemplo de que las personas pueden estar más inclinadas a adquirir y/o enaltecer obras de artistas que ya tienen una reputación consolidada como ""genios"" o maestros en su campo, incluso si esta no refleja necesariamente esa genialidad.Esta actitud puede deberse a la confianza que los fanáticos tienen en la consistencia del rendimiento artístico del creador, así como a la necesidad de asociarse con el prestigio que rodea al artista.A nivel psicológico, esto podría explicarse por la influencia de la cognición social, donde las personas toman decisiones basándose en las percepciones sociales y en la construcción de una imagen personal que esté alineada con la admiración por figuras de renombre.Aunque nunca dediqué tiempo a escribir una opinión positiva en ninguno de sus anteriores shows, considero necesario señalar más que un fallo por parte de Chappelle, este efecto sociológico y cultural, que lejos de fomentar el crecimiento y la auto-superación de artistas híper talentosos como en este caso, da pie a la proyección y consumo de obras basura, evidenciando una atemorizante falta de análisis de discurso y pensamiento crítico.Considerando que al ver dicho especial a través de una plataforma me percibido así de descontento, no puedo evitar sentir pena por todas las personas que pagaron para ver este show en vivo.']",[],2,2510,Comedia,"La primera vez que escuché un especial de Dave me hizo creer que estaba, posiblemente, ante uno de los mejores precursores del Stand Up de los últimos tiempos. Y no me equivocaba, ya que al seguir con..."
"Estoy tan apegado emocionalmente a esta franquicia que no puedo evitar que me toque una invisible fibra sensible, y es que no he visto historias de esta saga (a parte de los propios videojuegos) que comprendan tan bien la esencia de la misma como esta serie: pokémon es un mundo utópico paradisíaco donde vivir en armonía con la belleza natural de tu alrededor. Una sociedad chill y tranquila de disfrute que funciona gracias a una síntesis perfecta en comunidad, cuyos únicos villanos son las personas intentando atentar contra esa paz y equilibrio natural que han alcanzado humanos y pokémon.Y sí, todo esto que digo son las excusas que pongo para justificar que se me hayan saltado las lágrimas viendo tremenda puta tontería de serie. Gracias a un diseño visual excelente parece que puedes tocar cada elemento, cada personaje, cada criatura. Cobra vida ante nosotros.ASÍ es como debe verse y, sobre todo, SENTIRSE un mundo pokémon en series/pelis 3D, hostia (que te den, 'Detective Pikachu', basura de película).Si esto no se convierte en el prototipo y punto de partida estético y narrativo sobre el que establecer y evolucionar lo que debería significar 'pokémon' en el ámbito del cine y la televisión a partir de ahora, el mundo habrá perdido algo muy valioso.","['""La conserje de Pokémon"" es la puta tontería más visualmente hermosa, tierna y acogedora que he visto en todo el año.', 'Estoy tan apegado emocionalmente a esta franquicia que no puedo evitar que me toque una invisible fibra sensible, y es que no he visto historias de esta saga (a parte de los propios videojuegos) que comprendan tan bien la esencia de la misma como esta serie: pokémon es un mundo utópico paradisíaco donde vivir en armonía con la belleza natural de tu alrededor.', 'Una sociedad chill y tranquila de disfrute que funciona gracias a una síntesis perfecta en comunidad, cuyos únicos villanos son las personas intentando atentar contra esa paz y equilibrio natural que han alcanzado humanos y pokémon.Y sí, todo esto que digo son las excusas que pongo para justificar que se me hayan saltado las lágrimas viendo tremenda puta tontería de serie.', 'Lo es, es una puta tontería.', 'Pero es una en la que yo me quedaría a vivir.', 'Me ha encantado.Vedla si pokémon forma parte de vosotros.Eso sí, la animación sí que es una jodida obra maestra.', 'No tiene sentido lo exageradamente precioso y creativo que es cada encuadre, o la forma en la que han captado la esencia visual de estas criaturas y su contexto fuera de la pantalla de la nintendo.', 'Sin duda, el mayor acierto de ""La conserje de pokémon"" es su TEXTURA.', 'Gracias a un diseño visual excelente parece que puedes tocar cada elemento, cada personaje, cada criatura.', 'Casi sientes cómo te roza la suave brisa veraniega.', 'Esta realidad ficticia cobra así una nueva dimensión nunca antes explorada.', ""Cobra vida ante nosotros.ASÍ es como debe verse y, sobre todo, SENTIRSE un mundo pokémon en series/pelis 3D, hostia (que te den, 'Detective Pikachu', basura de película).Si esto no se convierte en el prototipo y punto de partida estético y narrativo sobre el que establecer y evolucionar lo que debería significar 'pokémon' en el ámbito del cine y la televisión a partir de ahora, el mundo habrá perdido algo muy valioso.""]","['pokemon', 'cada', 'puta', 'tonteria', 'mundo', 'conserje', 'visto', 'tan', 'parte', 'esencia']",4,2555,Comedia,"""La conserje de Pokémon"" es la puta tontería más visualmente hermosa, tierna y acogedora que he visto en todo el año. Estoy tan apegado emocionalmente a esta franquicia que no puedo evitar que me toqu..."
