resumen,oraciones_originales,palabras_clave,num_oraciones,id,genero,texto_original
"Podría escribir una crítica muy larga quejándome del hecho de que se traten los viajes en el tiempo de esta forma y se salten paradojas temporales a su antojo. Podría ir enumerando todo lo que está mal, pero no lo haré porque no quiero invertir mucho tiempo en algo en el que parece no han tenido ningún rigor.Pero de forma breve, la serie intenta en todo momento emular a Dark, con una trama mucho menos compleja y aún así fracasa. No se puede hacer un guión sobre viajes en el tiempo y querer jugar a ser dioses porque este es el resultado.Aún así la serie, pese a tener una trama más simple y unas actuaciones mediocres, me estaba pareciendo algo entretenida, en parte por su buen diseño de producción, que es lo único positivo. Y sin embargo, lo echan a perder.A partir de los dos últimos episodios y cuando, como decía, se quiere jugar a ser Dios, pasas de algo aceptable a un producto nefasto y sin sentido.Del final aquí abajo:","['Podría escribir una crítica muy larga quejándome del hecho de que se traten los viajes en el tiempo de esta forma y se salten paradojas temporales a su antojo.', 'Podría ir enumerando todo lo que está mal, pero no lo haré porque no quiero invertir mucho tiempo en algo en el que parece no han tenido ningún rigor.Pero de forma breve, la serie intenta en todo momento emular a Dark, con una trama mucho menos compleja y aún así fracasa.', '¿Porqué?', 'No se puede hacer un guión sobre viajes en el tiempo y querer jugar a ser dioses porque este es el resultado.Aún así la serie, pese a tener una trama más simple y unas actuaciones mediocres, me estaba pareciendo algo entretenida, en parte por su buen diseño de producción, que es lo único positivo.', 'Y sin embargo, lo echan a perder.A partir de los dos últimos episodios y cuando, como decía, se quiere jugar a ser Dios, pasas de algo aceptable a un producto nefasto y sin sentido.Del final aquí abajo:']","['tiempo', 'podria', 'viajes', 'forma', 'serie', 'trama', 'aun', 'asi', 'jugar', 'ser']",4,3514,Ciencia Ficcion,Podría escribir una crítica muy larga quejándome del hecho de que se traten los viajes en el tiempo de esta forma y se salten paradojas temporales a su antojo. Podría ir enumerando todo lo que está ma...
"Nada raro si no fuera porque ese cadáver aparece simultáneamente en el mismo lugar pero en cuatro épocas diferentes: 1890, 1941,2023 y el futuro.Como siempre todo muy misterioso y paranormal, pero es en el tercer capítulo cuando se produce el mayor fenómeno paranormal. Se da el caso de que durante la investigación conoce a un apuesto periodista que le ayuda en sus pesquisas y de paso despierta su sexualidad oculta.¿Realmente era necesario, en una serie sobre asesinatos, abrir una línea argumental de amor homosexual?En los años 80 casi todas las películas incluían una escena de cama. La moda actual es el sexo homosexual, así que sea cual sea el argumento de la película aparecen romances homosexuales hasta debajo de las piedras. Dicho en otras palabras: si en los años 80 se pretendía dar normalidad al sexo heterosexual, ahora se quiere dar normalidad al sexo homosexual.","['El metaverso...otra vez.', '""Cadáveres"" arranca con un cadáver desnudo tendido en una neblinosa calle de Londres.', 'Nada raro si no fuera porque ese cadáver aparece simultáneamente en el mismo lugar pero en cuatro épocas diferentes: 1890, 1941,2023 y el futuro.Como siempre todo muy misterioso y paranormal, pero es en el tercer capítulo cuando se produce el mayor fenómeno paranormal.', 'El policía encargado del caso en 1890, que hasta ese momento parecía un señor felizmente casado y padre de una niña, resulta que es un homosexual reprimido.', 'Se da el caso de que durante la investigación conoce a un apuesto periodista que le ayuda en sus pesquisas y de paso despierta su sexualidad oculta.¿Realmente era necesario, en una serie sobre asesinatos, abrir una línea argumental de amor homosexual?En los años 80 casi todas las películas incluían una escena de cama.', 'Era casi una obligación.', 'Daba igual el argumento, que tarde o temprano el protagonista y la chica hacían el amor junto a una hoguera o en una cama perfecta.', 'Eran otros tiempos.', 'Hollywood quería demostrar que había superado su puritanismo incluyendo escenas de sexo en películas convencionales.', 'El sexo ya no era feudo exclusivo del turbio cine porno.', 'Se quería dar al erotismo un aire de normalidad.', 'Pero aquellas escenas de cama no eran normales en absoluto.', 'Eran de una artificiosidad ridícula.', 'Con el paso del tiempo las contemplamos con un poco de vergüenza ajena.', 'Hablando claro: son un rollazo.Ahora la historia se repite al amparo de las nuevas corrientes sociales LGTBI.', 'La moda actual es el sexo homosexual, así que sea cual sea el argumento de la película aparecen romances homosexuales hasta debajo de las piedras.', 'Una visibilización que viene amparada por una supuesta urgencia pedagógica de carácter inclusivo.', 'Dicho en otras palabras: si en los años 80 se pretendía dar normalidad al sexo heterosexual, ahora se quiere dar normalidad al sexo homosexual.', 'Con una notable diferencia: el ser humano es mayoritariamente heterosexual y los homosexuales una clamorosa minoría.', 'Así estamos todos, comulgando con ruedas de molino.', 'Un molino que nos quiere hacer pasar por normal lo que en la naturaleza es excepción.']","['sexo', 'homosexual', 'cama', 'dar', 'normalidad', 'cadaver', '1890', 'paranormal', 'caso', 'paso']",4,3515,Ciencia Ficcion,"El metaverso...otra vez. ""Cadáveres"" arranca con un cadáver desnudo tendido en una neblinosa calle de Londres. Nada raro si no fuera porque ese cadáver aparece simultáneamente en el mismo lugar pero e..."
"Dejando a un lado toda la paradoja que crean los viajes en el tiempo y que en esta serie tampoco se consigue abordar de una manera medianamente inteligente, voy a intentar centrarme en como se desarrolla el guion y cómo con un buen concepto al final el resultado acaba siendo bastante mediocre por la falta de coherencia en sus personajes y tramas.La serie empieza bien, durante los primeros capítulos te mantiene bastante intrigado, pero en cuanto empiezas a ir descubriendo el pastel todo empieza a carecer de lógica y ya es en los dos últimos capítulos cuándo te das cuenta que a los guionistas se les ha ido de madre el tema pero totalmente, aparte de lo inverosímil que es todo, es que cuando se aproxima el desenlace ya hueles como se va a cerrar la historia por lo que el final se te hace bastante aburrido... En zona spoiler detallo algunos puntos con los que yo me llevé las manos a la cabeza.Como punto positivo decir que el montaje que conlleva el rodaje de los 4 tiempos temporales está muy bien encajado y aporta mucho dinamismo a la historia, su ambientación y personajes creo que están bastante bien perfilados en cada contexto histórico, por lo que visualmente es una serie bonita de ver, con decorados y vestuarios muy bien trabajados.En fin, serie que parte con una premisa interesante y que es bastante disfrutable durante los primeros capítulos, pero que sin duda está mal abordada por lo que el resultado final es muy regulero.","['Dejando a un lado toda la paradoja que crean los viajes en el tiempo y que en esta serie tampoco se consigue abordar de una manera medianamente inteligente, voy a intentar centrarme en como se desarrolla el guion y cómo con un buen concepto al final el resultado acaba siendo bastante mediocre por la falta de coherencia en sus personajes y tramas.La serie empieza bien, durante los primeros capítulos te mantiene bastante intrigado, pero en cuanto empiezas a ir descubriendo el pastel todo empieza a carecer de lógica y ya es en los dos últimos capítulos cuándo te das cuenta que a los guionistas se les ha ido de madre el tema pero totalmente, aparte de lo inverosímil que es todo, es que cuando se aproxima el desenlace ya hueles como se va a cerrar la historia por lo que el final se te hace bastante aburrido...', 'En zona spoiler detallo algunos puntos con los que yo me llevé las manos a la cabeza.Como punto positivo decir que el montaje que conlleva el rodaje de los 4 tiempos temporales está muy bien encajado y aporta mucho dinamismo a la historia, su ambientación y personajes creo que están bastante bien perfilados en cada contexto histórico, por lo que visualmente es una serie bonita de ver, con decorados y vestuarios muy bien trabajados.En fin, serie que parte con una premisa interesante y que es bastante disfrutable durante los primeros capítulos, pero que sin duda está mal abordada por lo que el resultado final es muy regulero.']",[],2,3516,Ciencia Ficcion,"Dejando a un lado toda la paradoja que crean los viajes en el tiempo y que en esta serie tampoco se consigue abordar de una manera medianamente inteligente, voy a intentar centrarme en como se desarro..."
"El género de ciencia ficción suele darle a los guionistas la ventaja de no sentirse atados a ninguna obligación de verosimilitud: todo es posible en el fantasioso mundo de la ciencia ficción. Y, en este caso, ello es exactamente así, pero agravado con varias incongruencias que hacen ruido incluso dentro del género.De manera que el espectador que esté dispuesto a aprobar marchas y contramarchas muy ajenas a la realidad tal vez disfrute esta serie más que yo.En mi caso, los dos o tres primeros capítulos me gustaron bastante: el misterio creado por los ""bodies"" me resultó atractivo, aceptando, claro está, la mencionada licencia de este tipo de ficción. No obstante ello, tenía que estar muy atento para recordar ─y no confundir─ personajes y situaciones, a veces confusas, de cuatro épocas distintas que se sabía que estaban conectadas entre sí.Pero luego, entre el cuarto y el quinto episodio, comenzaron a aparecer situaciones demasiado rebuscadas y ajenas a toda lógica que ya no era posible aceptarlas sin cuestionamientos: buenos que finalmente eran o se convertían en malos (o muy malos) y viceversa; mensajes de personajes de una época para que sean interpretados por otros de fechas posteriores; innecesarias y poco creíbles escenas homosexuales; pérdida de interés por el misterio inicial (porque se iba resolviendo muy livianamente: lo principal resultaba ser accesorio, y viceversa); situaciones serias que, por lo absurdo, resultaban patéticas; largos diálogos con no menos largos silencios y, lo peor, el final ya era bastante previsible.De manera que seguí mirando hasta el último capítulo para conocer cual sería el desenlace elegido por los guionistas (apurando por momentos el paso de las imágenes), y no me equivoqué: este no fue muy distinto de lo esperable, aunque un poco más incongruente y confuso.En fin, que, para viajar al pasado y el futuro en una pantalla, me quedo con aquella simpática saga de los años 80 que fue ""Volver al futuro"".","['El género de ciencia ficción suele darle a los guionistas la ventaja de no sentirse atados a ninguna obligación de verosimilitud: todo es posible en el fantasioso mundo de la ciencia ficción.', 'Y, en este caso, ello es exactamente así, pero agravado con varias incongruencias que hacen ruido incluso dentro del género.De manera que el espectador que esté dispuesto a aprobar marchas y contramarchas muy ajenas a la realidad tal vez disfrute esta serie más que yo.En mi caso, los dos o tres primeros capítulos me gustaron bastante: el misterio creado por los ""bodies"" me resultó atractivo, aceptando, claro está, la mencionada licencia de este tipo de ficción.', 'No obstante ello, tenía que estar muy atento para recordar ─y no confundir─ personajes y situaciones, a veces confusas, de cuatro épocas distintas que se sabía que estaban conectadas entre sí.Pero luego, entre el cuarto y el quinto episodio, comenzaron a aparecer situaciones demasiado rebuscadas y ajenas a toda lógica que ya no era posible aceptarlas sin cuestionamientos: buenos que finalmente eran o se convertían en malos (o muy malos) y viceversa; mensajes de personajes de una época para que sean interpretados por otros de fechas posteriores; innecesarias y poco creíbles escenas homosexuales; pérdida de interés por el misterio inicial (porque se iba resolviendo muy livianamente: lo principal resultaba ser accesorio, y viceversa); situaciones serias que, por lo absurdo, resultaban patéticas; largos diálogos con no menos largos silencios y, lo peor, el final ya era bastante previsible.De manera que seguí mirando hasta el último capítulo para conocer cual sería el desenlace elegido por los guionistas (apurando por momentos el paso de las imágenes), y no me equivoqué: este no fue muy distinto de lo esperable, aunque un poco más incongruente y confuso.En fin, que, para viajar al pasado y el futuro en una pantalla, me quedo con aquella simpática saga de los años 80 que fue ""Volver al futuro"".']",[],3,3517,Ciencia Ficcion,"El género de ciencia ficción suele darle a los guionistas la ventaja de no sentirse atados a ninguna obligación de verosimilitud: todo es posible en el fantasioso mundo de la ciencia ficción. Y, en es..."
"Una historia que te mantiene pegada a la pantalla, que de hecho si los capítulos fuesen más cortos y no durasen una hora podrías terminarla del tirón, porque te deja con las ganas de saber que ocurre en el próximo.A primera vista esta serie puede parecer complicada de seguir, ya que aparecen varios personajes de todas las épocas donde encuentran un cadáver misterioso, pero enseguida te vas situando quien es quien y a que año pertenece cada uno. 4 épocas bien distintas, con 50 años de diferencia, 4 detectives de la misma comisaría y un mismo cadáver que aparece de la nada en el mismo callejón.Una trama muy bien ligada, muy bien contada, y muy bien interpretada por todos y todas. Apasionantes viajes en el tiempo donde el misterio y el ansia de poder van creciendo conforme avanzan estos 8 capitulos perfectamente cosidos.","['Una historia que te mantiene pegada a la pantalla, que de hecho si los capítulos fuesen más cortos y no durasen una hora podrías terminarla del tirón, porque te deja con las ganas de saber que ocurre en el próximo.A primera vista esta serie puede parecer complicada de seguir, ya que aparecen varios personajes de todas las épocas donde encuentran un cadáver misterioso, pero enseguida te vas situando quien es quien y a que año pertenece cada uno.', '4 épocas bien distintas, con 50 años de diferencia, 4 detectives de la misma comisaría y un mismo cadáver que aparece de la nada en el mismo callejón.Una trama muy bien ligada, muy bien contada, y muy bien interpretada por todos y todas.', 'Apasionantes viajes en el tiempo donde el misterio y el ansia de poder van creciendo conforme avanzan estos 8 capitulos perfectamente cosidos.']",[],3,3518,Ciencia Ficcion,"Una historia que te mantiene pegada a la pantalla, que de hecho si los capítulos fuesen más cortos y no durasen una hora podrías terminarla del tirón, porque te deja con las ganas de saber que ocurre ..."
"Ver esta serie ha sido una experiencia muy frustrante.Como (casi) todo lo que hace Netflix desde hace 3-4 años, está pensada para ver del tirón y por tanto hay demasiada paja por el medio. Las interpretaciones son muy flojas, todo parece hecho de prisa y corriendo. Dudo que haya habido más de un par de escenas en las que el director haya pedido repetir la grabación para escoger la mejor.","['Ver esta serie ha sido una experiencia muy frustrante.Como (casi) todo lo que hace Netflix desde hace 3-4 años, está pensada para ver del tirón y por tanto hay demasiada paja por el medio.', 'Las interpretaciones son muy flojas, todo parece hecho de prisa y corriendo.', 'Dudo que haya habido más de un par de escenas en las que el director haya pedido repetir la grabación para escoger la mejor.']",[],3,3519,Ciencia Ficcion,"Ver esta serie ha sido una experiencia muy frustrante.Como (casi) todo lo que hace Netflix desde hace 3-4 años, está pensada para ver del tirón y por tanto hay demasiada paja por el medio. Las interpr..."
"En general, me gustan este tipo de series y diría que la calidad se hace notar en esta producción.Actores, música, escenarios, fotografía y guion están al servicio de una producción cuidada con un punto de inicio interesante que sirve como anzuelo para el visionado de futuros capítulos.Podríamos poner alguna que otra pega, como la resolución de la serie. No tengo problemas con cierta crítica social en las historias, aunque curiosamente podríamos decir que los 3 o 4 policías que representan la investigación toman un perfil de discriminación; quizás el último, el de la incapacidad o dependencia de la tecnología, sea algo más sutil.Habiendo leído algunas críticas, creo que es justo admitir que los dos últimos episodios bajan el listón; puede que ciertamente sobren. Entiendo lo que se quería hacer, pero creo que no funcionó bien.He dado un 7 en caliente, pero quizás ahora, pensándolo más en frío y habiendo contrastado opiniones, debería rebajar al menos un punto. No creo que sea una mala producción, o al menos en comparación con lo que vemos últimamente, pero pierde fuerza en los 2 últimos episodios y el final no me gusta; es poco coherente con el tema de las paradojas.","['Serie de bucles temporales que recuerda en gran medida a la serie alemana Dark.', 'En general, me gustan este tipo de series y diría que la calidad se hace notar en esta producción.Actores, música, escenarios, fotografía y guion están al servicio de una producción cuidada con un punto de inicio interesante que sirve como anzuelo para el visionado de futuros capítulos.Podríamos poner alguna que otra pega, como la resolución de la serie.', 'Personalmente, hubiera preferido una resolución mas hacia delante en lugar de la estrategia que se planteó.Edit: Es cierto que el tema de las paradojas quizás no se maneja muy bien.', 'No tengo problemas con cierta crítica social en las historias, aunque curiosamente podríamos decir que los 3 o 4 policías que representan la investigación toman un perfil de discriminación; quizás el último, el de la incapacidad o dependencia de la tecnología, sea algo más sutil.Habiendo leído algunas críticas, creo que es justo admitir que los dos últimos episodios bajan el listón; puede que ciertamente sobren.', 'Entiendo lo que se quería hacer, pero creo que no funcionó bien.He dado un 7 en caliente, pero quizás ahora, pensándolo más en frío y habiendo contrastado opiniones, debería rebajar al menos un punto.', 'No creo que sea una mala producción, o al menos en comparación con lo que vemos últimamente, pero pierde fuerza en los 2 últimos episodios y el final no me gusta; es poco coherente con el tema de las paradojas.']","['serie', 'produccion', 'mas', 'quizas', 'creo', 'punto', 'podriamos', 'resolucion', 'tema', 'paradojas']",4,3520,Ciencia Ficcion,"Serie de bucles temporales que recuerda en gran medida a la serie alemana Dark. En general, me gustan este tipo de series y diría que la calidad se hace notar en esta producción.Actores, música, escen..."
"Lo mejor de la serie es el diseño de producción, con sus cuatro épocas diferentes muy bien recreadas. No pueden evitar que el futuro esté dominado por un poder omnímodo y que todo aquel que esté dentro de su corral viva divinamente y el que se escapa a este control, viva en la miseria, esto está muy visto.En las cuatro épocas el detective de turno tiene un ""tocao"" diferente: gay, corrupto, inmigrante y parapléjic@. Tres de ellos hacen lo que les da la gana independientemente de los que sus respectivos jefes le ordenen, como en cualquier serie anglosajona que se precie, pero quién se lleva la palma es el que está en nuestro tiempo.Protagoniza una escena con alguien de antiterrorismo que ha debido provocar carcajadas e indignación, a partes iguales, en cualquier miembro de la policía británica que la haya visto.Con los viajes en el tiempo no me voy a meter, una recomendación para los guionistas, denle un repaso al universo de Star Trek e inspírense en alguno de ellos. pues no pico.Parecía ""Dark"", la serie alemana y se quedó en parecía.","['Lo mejor de la serie es el diseño de producción, con sus cuatro épocas diferentes muy bien recreadas.', 'No pueden evitar que el futuro esté dominado por un poder omnímodo y que todo aquel que esté dentro de su corral viva divinamente y el que se escapa a este control, viva en la miseria, esto está muy visto.En las cuatro épocas el detective de turno tiene un ""tocao"" diferente: gay, corrupto, inmigrante y parapléjic@.', 'Tres de ellos hacen lo que les da la gana independientemente de los que sus respectivos jefes le ordenen, como en cualquier serie anglosajona que se precie, pero quién se lleva la palma es el que está en nuestro tiempo.Protagoniza una escena con alguien de antiterrorismo que ha debido provocar carcajadas e indignación, a partes iguales, en cualquier miembro de la policía británica que la haya visto.Con los viajes en el tiempo no me voy a meter, una recomendación para los guionistas, denle un repaso al universo de Star Trek e inspírense en alguno de ellos.', 'Los suyos no se los creen ni ustedes y a las últimas escenas me remito.', '¿Una segunda temporada?', 'pues no pico.Parecía ""Dark"", la serie alemana y se quedó en parecía.']","['serie', 'cuatro', 'epocas', 'viva', 'visto', 'cualquier', 'tiempo', 'parecia', 'mejor', 'diseno']",4,3521,Ciencia Ficcion,"Lo mejor de la serie es el diseño de producción, con sus cuatro épocas diferentes muy bien recreadas. No pueden evitar que el futuro esté dominado por un poder omnímodo y que todo aquel que esté dentr..."
"De primeras hay que decir que Cadáveres paga el empacho de producciones previas sobre viajes en el tiempo. Ya todo nos suena, ya lo vimos, ya incluso nos aburrimos con muchos de esos aspectos.Añade su dilema maltusianista con la situación de conspiración política de base y arriesga al enredar con 4 periodos diferentes que se entrelazan en la trama, destacado el currado diseño de producción en cada uno de ellos. El argumento empieza enganchando, aunque pierde fuerza conforme se dirige al final. Con lo que queda un sí pero al final no, que salvan una muy buena producción, un reparto notable y el tiempo en que sí consiguen atraparte a la espera del siguiente paso.Todo ello hace de Bodies la típica serie que te sirve para tapar huecos entre otras de más peso.","['De primeras hay que decir que Cadáveres paga el empacho de producciones previas sobre viajes en el tiempo.', 'Ya todo nos suena, ya lo vimos, ya incluso nos aburrimos con muchos de esos aspectos.Añade su dilema maltusianista con la situación de conspiración política de base y arriesga al enredar con 4 periodos diferentes que se entrelazan en la trama, destacado el currado diseño de producción en cada uno de ellos.', 'El argumento empieza enganchando, aunque pierde fuerza conforme se dirige al final.', 'Un final solucionado demasiado fácil para toda la complejidad que nos han propuesto previamente.', 'Demasiados ""por que sí"" que hacen poco emocionante el cierre de la historia.', 'Con lo que queda un sí pero al final no, que salvan una muy buena producción, un reparto notable y el tiempo en que sí consiguen atraparte a la espera del siguiente paso.Todo ello hace de Bodies la típica serie que te sirve para tapar huecos entre otras de más peso.', 'Porque además tiene la virtud de concluir, algo que con Netflix es oro.', 'Entretiene lo suficiente.']","['final', 'tiempo', 'produccion', 'primeras', 'decir', 'cadaveres', 'paga', 'empacho', 'producciones', 'previas']",4,3522,Ciencia Ficcion,"De primeras hay que decir que Cadáveres paga el empacho de producciones previas sobre viajes en el tiempo. Ya todo nos suena, ya lo vimos, ya incluso nos aburrimos con muchos de esos aspectos.Añade su..."
"Con más agilidad y menos languidez creo que ganaría bastantes puntos.La serie va de un bucle temporal, pero con sus peculiaridades. Y  le dan alguna vuelta de tuerca al bucle.Pero lo hacen siempre en tono gris, tristón. Al punto de que desmotiva y aburre.Le iba a dar un cinco, pero como han hecho alguna cosilla más de lo esperado, le doy el seis. Pero la mayoría del tiempo no se lo ha merecido.Desde mi punto de vista falla el tono de la serie, y el planteamiento del guion, que no le saca jugo a la historia.","['He visto la serie... Cadaveres...https://www.filmaffinity.com/es/film947652.htmlUn 6.', 'Algo generoso diría.', 'Pero la serie tiene su puntito, aunque lo aderezan de forma un tanto plomiza.', 'Con más agilidad y menos languidez creo que ganaría bastantes puntos.La serie va de un bucle temporal, pero con sus peculiaridades.', 'Y  le dan alguna vuelta de tuerca al bucle.Pero lo hacen siempre en tono gris, tristón.', 'Tomándose gran cantidad de tiempo.', 'Al punto de que desmotiva y aburre.Le iba a dar un cinco, pero como han hecho alguna cosilla más de lo esperado, le doy el seis.', 'Pero la mayoría del tiempo no se lo ha merecido.Desde mi punto de vista falla el tono de la serie, y el planteamiento del guion, que no le saca jugo a la historia.', 'Además, me deja con la sensación de que no sabían muy bien que hacer con lo que tenían entre las manos para sacarle partido.Ni la recomiendo, ni la dejo de recomendar.', 'Creo que viendo el primer capítulo ya puedes intuir si la serie te va a ir o no.']","['serie', 'mas', 'creo', 'bucle', 'alguna', 'tono', 'tiempo', 'punto', 'visto', 'cadaveres']",4,3523,Ciencia Ficcion,"He visto la serie... Cadaveres...https://www.filmaffinity.com/es/film947652.htmlUn 6. Algo generoso diría. Pero la serie tiene su puntito, aunque lo aderezan de forma un tanto plomiza. Con más agilida..."
"Como casi todas las series últimamente, ""Bodies"" está diseñada para atrapar al espectador a base de trucos y cliffhangers, los cuales van formando un embrollo tal que ya es imposible darle un final medianamente ""lógico"". Se la compara mucho con Dark, pero aquella tuvo 3 temporadas para desarrollarse, acá parece que a partir del sexto capítulo se enteraron que solo tendría 8 así que a cerrar con billetes los agujeros por donde entra el agua. Otras críticas ya hablaron de las incoherencias varias que tiene este producto, pero olvidaron algunas más que detallo en Spoiler.","['Como casi todas las series últimamente, ""Bodies"" está diseñada para atrapar al espectador a base de trucos y cliffhangers, los cuales van formando un embrollo tal que ya es imposible darle un final medianamente ""lógico"".', 'Se la compara mucho con Dark, pero aquella tuvo 3 temporadas para desarrollarse, acá parece que a partir del sexto capítulo se enteraron que solo tendría 8 así que a cerrar con billetes los agujeros por donde entra el agua.', 'Otras críticas ya hablaron de las incoherencias varias que tiene este producto, pero olvidaron algunas más que detallo en Spoiler.']",[],3,3524,Ciencia Ficcion,"Como casi todas las series últimamente, ""Bodies"" está diseñada para atrapar al espectador a base de trucos y cliffhangers, los cuales van formando un embrollo tal que ya es imposible darle un final me..."
"Aviso: sólo he visto treinta minutos del primer episodio y no perderé ni un segundo más.La sinopsis de todas las series y todas las películas actuales deberían de ser ""minoría oprimida X salva a la humanidad y destruye al hombre blanco heterosexual"".Nada en contra de que haya personajes variopintos de todas las diversidades diversificadas pero es que todos los personajes actuales son idénticos, planos, cercanos a la dividad sólo por ser negras lesbianas queer y sin ningún tipo de evolución ni interés (puro clasismo rancio disfrazado de modernidad).En esta serie en concreto tenemos a la mujer negra que presupongo que es lesbiana y hace parkour de forma fenomenal y es divina en su sabiduría, tenemos también al chico gay que es más listo que los demás porque es gay y a un personaje judío que al ser el único hombre blanco hetero presupongo que será ""malo"" pero como es judío será ""bueno"".No tiene absolutamente nada que destaque más allá de una historia que pudiera ser interesante (el muerto) pero que doy por hecho que quedará relegada a un tercer o quinto plano tras culebrones absurdos y el racismo sexista tan característico de netflix.Y me importa un pimiento si la novela gráfica original en la que se basa la serie ya tenía estos personajes ""diversos"". Estoy convencido de que la novela gráfica sí tiene más matices y está mejor escrita que esta serie.Por favor, que las IA's empiecen a escribir guiones porque seguro que lo hacen mejor que estas auténticas bazofias modernas en las que todo es lo mismo, calcos y copias de malos personajes, malos diálogos y situaciones ridículas forzadísimas para meter propaganda retrógrada rancia con olor a naftalina.","['Aviso: sólo he visto treinta minutos del primer episodio y no perderé ni un segundo más.La sinopsis de todas las series y todas las películas actuales deberían de ser ""minoría oprimida X salva a la humanidad y destruye al hombre blanco heterosexual"".Nada en contra de que haya personajes variopintos de todas las diversidades diversificadas pero es que todos los personajes actuales son idénticos, planos, cercanos a la dividad sólo por ser negras lesbianas queer y sin ningún tipo de evolución ni interés (puro clasismo rancio disfrazado de modernidad).En esta serie en concreto tenemos a la mujer negra que presupongo que es lesbiana y hace parkour de forma fenomenal y es divina en su sabiduría, tenemos también al chico gay que es más listo que los demás porque es gay y a un personaje judío que al ser el único hombre blanco hetero presupongo que será ""malo"" pero como es judío será ""bueno"".No tiene absolutamente nada que destaque más allá de una historia que pudiera ser interesante (el muerto) pero que doy por hecho que quedará relegada a un tercer o quinto plano tras culebrones absurdos y el racismo sexista tan característico de netflix.Y me importa un pimiento si la novela gráfica original en la que se basa la serie ya tenía estos personajes ""diversos"".', ""Estoy convencido de que la novela gráfica sí tiene más matices y está mejor escrita que esta serie.Por favor, que las IA's empiecen a escribir guiones porque seguro que lo hacen mejor que estas auténticas bazofias modernas en las que todo es lo mismo, calcos y copias de malos personajes, malos diálogos y situaciones ridículas forzadísimas para meter propaganda retrógrada rancia con olor a naftalina.""]",[],2,3525,Ciencia Ficcion,"Aviso: sólo he visto treinta minutos del primer episodio y no perderé ni un segundo más.La sinopsis de todas las series y todas las películas actuales deberían de ser ""minoría oprimida X salva a la hu..."
"Quizás el libro en que se basa sea mejor (aunque dudo) y solo el director no pudo contar con claridad en ocho capítulos algo que se entienda. Hay inconsistencias, errores graves, actuaciones pobres. Solo logran que uno quiera llegar al final para saber si algo de todo eso tiene un porque ser...pero no... solo fue una pérdida de tiempo ver algo sin sentido, sin suspenso, sin una coherencia ni creativa ni una coherencia surrealista. Tiempo y plata tirada.","['Realmente una miniserie para olvidar.', 'Quizás el libro en que se basa sea mejor (aunque dudo) y solo el director no pudo contar con claridad en ocho capítulos algo que se entienda.', 'Hay inconsistencias, errores graves, actuaciones pobres.', 'Solo logran que uno quiera llegar al final para saber si algo de todo eso tiene un porque ser...pero no... solo fue una pérdida de tiempo ver algo sin sentido, sin suspenso, sin una coherencia ni creativa ni una coherencia surrealista.', 'Tiempo y plata tirada.', 'Una pena.']","['solo', 'tiempo', 'coherencia', 'realmente', 'miniserie', 'olvidar', 'quizas', 'libro', 'basa', 'mejor']",4,3526,Ciencia Ficcion,"Realmente una miniserie para olvidar. Quizás el libro en que se basa sea mejor (aunque dudo) y solo el director no pudo contar con claridad en ocho capítulos algo que se entienda. Hay inconsistencias,..."
"En el episodio piloto la trama avanza tan lenta, y sin saber a donde se dirige, que no te anima ni a querer seguir sabiendo del argumento. Lío monumental entre distintas épocas y años, quiere ser Dark pero no llega ni de lejos. Confusa por muchos momentos, fotografía normalita, realización regular e interpretaciones poco destacables. La ambientación es de teatro infantil, exagerada y a base de tópicos.","['En el episodio piloto la trama avanza tan lenta, y sin saber a donde se dirige, que no te anima ni a querer seguir sabiendo del argumento.', 'Lío monumental entre distintas épocas y años, quiere ser Dark pero no llega ni de lejos.', 'Confusa por muchos momentos, fotografía normalita, realización regular e interpretaciones poco destacables.', 'La ambientación es de teatro infantil, exagerada y a base de tópicos.', 'No pierdas tu tiempo en esto.']","['episodio', 'piloto', 'trama', 'avanza', 'tan', 'lenta', 'saber', 'dirige', 'anima', 'querer']",4,3527,Ciencia Ficcion,"En el episodio piloto la trama avanza tan lenta, y sin saber a donde se dirige, que no te anima ni a querer seguir sabiendo del argumento. Lío monumental entre distintas épocas y años, quiere ser Dark..."
